"assay_component_name"	"technological_target_type_sub"	"chnm"	"casn"	"Efficacy/potency"	"stkc"	"stkc_unit"	"apid"	"rowi"	"coli"	"wllt"	"wllq"	"conc"	"rval"
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Chloro-2-methylphenol"	"1570-64-5"	intermediate	100.0	mM	"10Jun2015.Plate.20"	6	4	t	1	1.234666667	0.11
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Chloro-2-methylphenol"	"1570-64-5"	intermediate	100.0	mM	"10Jun2015.Plate.20"	5	5	t	1	3.703666667	0.09
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Chloro-2-methylphenol"	"1570-64-5"	intermediate	100.0	mM	"10Jun2015.Plate.20"	5	4	t	1	3.703666667	0.08
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Chloro-2-methylphenol"	"1570-64-5"	intermediate	100.0	mM	"10Jun2015.Plate.20"	4	4	t	1	11.111	0.09
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Chloro-2-methylphenol"	"1570-64-5"	intermediate	100.0	mM	"10Jun2015.Plate.20"	4	5	t	1	11.111	0.1
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Chloro-2-methylphenol"	"1570-64-5"	intermediate	100.0	mM	"10Jun2015.Plate.20"	3	5	t	1	33.33333333	0.14
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Chloro-2-methylphenol"	"1570-64-5"	intermediate	100.0	mM	"10Jun2015.Plate.20"	3	4	t	1	33.33333333	0.16
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Chloro-2-methylphenol"	"1570-64-5"	intermediate	100.0	mM	"10Jun2015.Plate.20"	2	4	t	1	100.0	0.19
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Chloro-2-methylphenol"	"1570-64-5"	intermediate	100.0	mM	"10Jun2015.Plate.20"	2	5	t	1	100.0	0.2
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Iodophenol"	"540-38-5"	intermediate	100.0	mM	"10Jun2015.Plate.33"	7	11	t	1	0.411522634	0.09
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Iodophenol"	"540-38-5"	intermediate	100.0	mM	"03Sep2014.Plate.14"	7	6	t	1	0.411522634	1.22
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Iodophenol"	"540-38-5"	intermediate	100.0	mM	"03Sep2014.Plate.14"	7	7	t	1	0.411522634	1.3
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Iodophenol"	"540-38-5"	intermediate	100.0	mM	"10Jun2015.Plate.33"	7	10	t	1	0.411522634	0.12
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Iodophenol"	"540-38-5"	intermediate	100.0	mM	"03Sep2014.Plate.14"	6	6	t	1	1.234567901	1.07
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Iodophenol"	"540-38-5"	intermediate	100.0	mM	"10Jun2015.Plate.33"	6	10	t	1	1.234567901	0.1
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Iodophenol"	"540-38-5"	intermediate	100.0	mM	"03Sep2014.Plate.14"	6	7	t	1	1.234567901	1.18
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Iodophenol"	"540-38-5"	intermediate	100.0	mM	"10Jun2015.Plate.33"	6	11	t	1	1.234567901	0.09
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Iodophenol"	"540-38-5"	intermediate	100.0	mM	"10Jun2015.Plate.33"	5	10	t	1	3.703666667	0.1
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Iodophenol"	"540-38-5"	intermediate	100.0	mM	"03Sep2014.Plate.14"	5	6	t	1	3.703666667	1.27
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Iodophenol"	"540-38-5"	intermediate	100.0	mM	"03Sep2014.Plate.14"	5	7	t	1	3.703666667	1.13
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Iodophenol"	"540-38-5"	intermediate	100.0	mM	"10Jun2015.Plate.33"	5	11	t	1	3.703666667	0.11
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Iodophenol"	"540-38-5"	intermediate	100.0	mM	"03Sep2014.Plate.14"	4	6	t	1	11.111	1.35
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Iodophenol"	"540-38-5"	intermediate	100.0	mM	"10Jun2015.Plate.33"	4	11	t	1	11.111	0.11
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Iodophenol"	"540-38-5"	intermediate	100.0	mM	"10Jun2015.Plate.33"	4	10	t	1	11.111	0.11
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Iodophenol"	"540-38-5"	intermediate	100.0	mM	"03Sep2014.Plate.14"	4	7	t	1	11.111	1.55
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Iodophenol"	"540-38-5"	intermediate	100.0	mM	"03Sep2014.Plate.14"	3	6	t	1	33.33333333	2.28
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Iodophenol"	"540-38-5"	intermediate	100.0	mM	"03Sep2014.Plate.14"	3	7	t	1	33.33333333	3.02
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Iodophenol"	"540-38-5"	intermediate	100.0	mM	"10Jun2015.Plate.33"	3	10	t	1	33.33333333	0.19
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Iodophenol"	"540-38-5"	intermediate	100.0	mM	"10Jun2015.Plate.33"	3	11	t	1	33.33333333	0.13
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Iodophenol"	"540-38-5"	intermediate	100.0	mM	"10Jun2015.Plate.33"	2	11	t	1	100.0	0.2
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Iodophenol"	"540-38-5"	intermediate	100.0	mM	"03Sep2014.Plate.14"	2	7	t	1	100.0	2.82
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Iodophenol"	"540-38-5"	intermediate	100.0	mM	"10Jun2015.Plate.33"	2	10	t	1	100.0	0.2
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Iodophenol"	"540-38-5"	intermediate	100.0	mM	"03Sep2014.Plate.14"	2	6	t	1	100.0	3.01
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Pentylphenol"	"14938-35-3"	intermediate	100.0	mM	"03Sep2014.Plate.12"	7	7	t	1	0.411522634	1.37
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Pentylphenol"	"14938-35-3"	intermediate	100.0	mM	"10Jun2015.Plate.31"	7	11	t	1	0.411522634	0.14
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Pentylphenol"	"14938-35-3"	intermediate	100.0	mM	"03Sep2014.Plate.12"	7	6	t	1	0.411522634	1.26
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Pentylphenol"	"14938-35-3"	intermediate	100.0	mM	"10Jun2015.Plate.31"	7	10	t	1	0.411522634	0.08
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Pentylphenol"	"14938-35-3"	intermediate	100.0	mM	"03Sep2014.Plate.12"	6	6	t	1	1.234567901	1.05
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Pentylphenol"	"14938-35-3"	intermediate	100.0	mM	"03Sep2014.Plate.12"	6	7	t	1	1.234567901	1.16
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Pentylphenol"	"14938-35-3"	intermediate	100.0	mM	"10Jun2015.Plate.31"	6	11	t	1	1.234567901	0.14
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Pentylphenol"	"14938-35-3"	intermediate	100.0	mM	"10Jun2015.Plate.31"	6	10	t	1	1.234567901	0.13
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Pentylphenol"	"14938-35-3"	intermediate	100.0	mM	"03Sep2014.Plate.12"	5	7	t	1	3.703666667	1.27
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Pentylphenol"	"14938-35-3"	intermediate	100.0	mM	"10Jun2015.Plate.31"	5	11	t	1	3.703666667	0.13
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Pentylphenol"	"14938-35-3"	intermediate	100.0	mM	"03Sep2014.Plate.12"	5	6	t	1	3.703666667	1.2
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Pentylphenol"	"14938-35-3"	intermediate	100.0	mM	"10Jun2015.Plate.31"	5	10	t	1	3.703666667	0.11
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Pentylphenol"	"14938-35-3"	intermediate	100.0	mM	"03Sep2014.Plate.12"	4	6	t	1	11.111	1.32
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Pentylphenol"	"14938-35-3"	intermediate	100.0	mM	"03Sep2014.Plate.12"	4	7	t	1	11.111	1.45
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Pentylphenol"	"14938-35-3"	intermediate	100.0	mM	"10Jun2015.Plate.31"	4	10	t	1	11.111	0.09
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Pentylphenol"	"14938-35-3"	intermediate	100.0	mM	"10Jun2015.Plate.31"	4	11	t	1	11.111	0.12
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Pentylphenol"	"14938-35-3"	intermediate	100.0	mM	"03Sep2014.Plate.12"	3	6	t	1	33.33333333	1.88
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Pentylphenol"	"14938-35-3"	intermediate	100.0	mM	"10Jun2015.Plate.31"	3	10	t	1	33.33333333	0.15
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Pentylphenol"	"14938-35-3"	intermediate	100.0	mM	"03Sep2014.Plate.12"	3	7	t	1	33.33333333	1.95
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Pentylphenol"	"14938-35-3"	intermediate	100.0	mM	"10Jun2015.Plate.31"	3	11	t	1	33.33333333	0.17
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Pentylphenol"	"14938-35-3"	intermediate	100.0	mM	"10Jun2015.Plate.31"	2	11	t	1	100.0	0.19
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Pentylphenol"	"14938-35-3"	intermediate	100.0	mM	"10Jun2015.Plate.31"	2	10	t	1	100.0	0.15
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Pentylphenol"	"14938-35-3"	intermediate	100.0	mM	"03Sep2014.Plate.12"	2	6	t	1	100.0	3.15
CEETOX_H295R_ESTRADIOL	Estradiol	"4-Pentylphenol"	"14938-35-3"	intermediate	100.0	mM	"03Sep2014.Plate.12"	2	7	t	1	100.0	3.07
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	"4-Prop-1-enylveratrole"	"93-16-3"	intermediate	100.0	mM	"04112017.Plate.21"	7	10	t	1	0.412	0.29
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	"4-Prop-1-enylveratrole"	"93-16-3"	intermediate	100.0	mM	"04112017.Plate.21"	7	11	t	1	0.412	0.32
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	"4-Prop-1-enylveratrole"	"93-16-3"	intermediate	100.0	mM	"04112017.Plate.21"	6	11	t	1	1.235	0.42
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	"4-Prop-1-enylveratrole"	"93-16-3"	intermediate	100.0	mM	"04112017.Plate.21"	6	10	t	1	1.235	0.32
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	"4-Prop-1-enylveratrole"	"93-16-3"	intermediate	100.0	mM	"04112017.Plate.21"	5	11	t	1	3.704	0.37
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	"4-Prop-1-enylveratrole"	"93-16-3"	intermediate	100.0	mM	"04112017.Plate.21"	5	10	t	1	3.704	0.36
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	"4-Prop-1-enylveratrole"	"93-16-3"	intermediate	100.0	mM	"04112017.Plate.21"	4	11	t	1	11.111	0.59
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	"4-Prop-1-enylveratrole"	"93-16-3"	intermediate	100.0	mM	"04112017.Plate.21"	4	10	t	1	11.111	0.41
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	"4-Prop-1-enylveratrole"	"93-16-3"	intermediate	100.0	mM	"04112017.Plate.21"	3	11	t	1	33.333	0.67
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	"4-Prop-1-enylveratrole"	"93-16-3"	intermediate	100.0	mM	"04112017.Plate.21"	3	10	t	1	33.333	0.52
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	"4-Prop-1-enylveratrole"	"93-16-3"	intermediate	100.0	mM	"04112017.Plate.21"	2	11	t	1	100.0	0.77
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	"4-Prop-1-enylveratrole"	"93-16-3"	intermediate	100.0	mM	"04112017.Plate.21"	2	10	t	1	100.0	0.77
CEETOX_H295R_ESTRADIOL	Estradiol	"4,4'-Diaminobiphenyl methane"	"101-77-9"	higher	100.0	mM	"26Mar2014.Plate.8"	7	10	t	1	0.411522634	0.11
CEETOX_H295R_ESTRADIOL	Estradiol	"4,4'-Diaminobiphenyl methane"	"101-77-9"	higher	100.0	mM	"26Mar2014.Plate.8"	7	11	t	1	0.411522634	0.11
CEETOX_H295R_ESTRADIOL	Estradiol	"4,4'-Diaminobiphenyl methane"	"101-77-9"	higher	100.0	mM	"26Mar2014.Plate.8"	6	11	t	1	1.234567901	0.08
CEETOX_H295R_ESTRADIOL	Estradiol	"4,4'-Diaminobiphenyl methane"	"101-77-9"	higher	100.0	mM	"26Mar2014.Plate.8"	6	10	t	1	1.234567901	0.11
CEETOX_H295R_ESTRADIOL	Estradiol	"4,4'-Diaminobiphenyl methane"	"101-77-9"	higher	100.0	mM	"26Mar2014.Plate.8"	5	10	t	1	3.703703704	0.11
CEETOX_H295R_ESTRADIOL	Estradiol	"4,4'-Diaminobiphenyl methane"	"101-77-9"	higher	100.0	mM	"26Mar2014.Plate.8"	5	11	t	1	3.703703704	0.08
CEETOX_H295R_ESTRADIOL	Estradiol	"4,4'-Diaminobiphenyl methane"	"101-77-9"	higher	100.0	mM	"26Mar2014.Plate.8"	4	11	t	1	11.11111111	0.09
CEETOX_H295R_ESTRADIOL	Estradiol	"4,4'-Diaminobiphenyl methane"	"101-77-9"	higher	100.0	mM	"26Mar2014.Plate.8"	4	10	t	1	11.11111111	0.1
CEETOX_H295R_ESTRADIOL	Estradiol	"4,4'-Diaminobiphenyl methane"	"101-77-9"	higher	100.0	mM	"26Mar2014.Plate.8"	3	11	t	1	33.33333333	0.08
CEETOX_H295R_ESTRADIOL	Estradiol	"4,4'-Diaminobiphenyl methane"	"101-77-9"	higher	100.0	mM	"26Mar2014.Plate.8"	3	10	t	1	33.33333333	0.1
CEETOX_H295R_ESTRADIOL	Estradiol	"4,4'-Diaminobiphenyl methane"	"101-77-9"	higher	100.0	mM	"26Mar2014.Plate.8"	2	10	t	1	100.0	0.06
CEETOX_H295R_ESTRADIOL	Estradiol	"4,4'-Diaminobiphenyl methane"	"101-77-9"	higher	100.0	mM	"26Mar2014.Plate.8"	2	11	t	1	100.0	0.05
CEETOX_H295R_ESTRADIOL	Estradiol	"4'-Acetylbiphenyl"	"92-91-1"	lower	100.0	mM	"03Sep2014.Plate.3"	7	4	t	1	0.411522634	1.84
CEETOX_H295R_ESTRADIOL	Estradiol	"4'-Acetylbiphenyl"	"92-91-1"	lower	100.0	mM	"03Sep2014.Plate.3"	7	5	t	1	0.411522634	1.38
CEETOX_H295R_ESTRADIOL	Estradiol	"4'-Acetylbiphenyl"	"92-91-1"	lower	100.0	mM	"10Jun2015.Plate.22"	7	6	t	1	0.411522634	0.12
CEETOX_H295R_ESTRADIOL	Estradiol	"4'-Acetylbiphenyl"	"92-91-1"	lower	100.0	mM	"10Jun2015.Plate.22"	7	7	t	1	0.411522634	0.11
CEETOX_H295R_ESTRADIOL	Estradiol	"4'-Acetylbiphenyl"	"92-91-1"	lower	100.0	mM	"03Sep2014.Plate.3"	6	4	t	1	1.234567901	1.55
CEETOX_H295R_ESTRADIOL	Estradiol	"4'-Acetylbiphenyl"	"92-91-1"	lower	100.0	mM	"10Jun2015.Plate.22"	6	7	t	1	1.234567901	0.11
CEETOX_H295R_ESTRADIOL	Estradiol	"4'-Acetylbiphenyl"	"92-91-1"	lower	100.0	mM	"03Sep2014.Plate.3"	6	5	t	1	1.234567901	1.39
CEETOX_H295R_ESTRADIOL	Estradiol	"4'-Acetylbiphenyl"	"92-91-1"	lower	100.0	mM	"10Jun2015.Plate.22"	6	6	t	1	1.234567901	0.11
CEETOX_H295R_ESTRADIOL	Estradiol	"4'-Acetylbiphenyl"	"92-91-1"	lower	100.0	mM	"10Jun2015.Plate.22"	5	7	t	1	3.703666667	0.07
CEETOX_H295R_ESTRADIOL	Estradiol	"4'-Acetylbiphenyl"	"92-91-1"	lower	100.0	mM	"03Sep2014.Plate.3"	5	4	t	1	3.703666667	1.49
CEETOX_H295R_ESTRADIOL	Estradiol	"4'-Acetylbiphenyl"	"92-91-1"	lower	100.0	mM	"03Sep2014.Plate.3"	5	5	t	1	3.703666667	1.44
CEETOX_H295R_ESTRADIOL	Estradiol	"4'-Acetylbiphenyl"	"92-91-1"	lower	100.0	mM	"10Jun2015.Plate.22"	5	6	t	1	3.703666667	0.09
CEETOX_H295R_ESTRADIOL	Estradiol	"4'-Acetylbiphenyl"	"92-91-1"	lower	100.0	mM	"03Sep2014.Plate.3"	4	5	t	1	11.111	1.83
CEETOX_H295R_ESTRADIOL	Estradiol	"4'-Acetylbiphenyl"	"92-91-1"	lower	100.0	mM	"10Jun2015.Plate.22"	4	6	t	1	11.111	0.1
CEETOX_H295R_ESTRADIOL	Estradiol	"4'-Acetylbiphenyl"	"92-91-1"	lower	100.0	mM	"03Sep2014.Plate.3"	4	4	t	1	11.111	1.81
CEETOX_H295R_ESTRADIOL	Estradiol	"4'-Acetylbiphenyl"	"92-91-1"	lower	100.0	mM	"10Jun2015.Plate.22"	4	7	t	1	11.111	0.08
CEETOX_H295R_ESTRADIOL	Estradiol	"4'-Acetylbiphenyl"	"92-91-1"	lower	100.0	mM	"03Sep2014.Plate.3"	3	4	t	1	33.33333333	2.17
CEETOX_H295R_ESTRADIOL	Estradiol	"4'-Acetylbiphenyl"	"92-91-1"	lower	100.0	mM	"03Sep2014.Plate.3"	3	5	t	1	33.33333333	2.2
CEETOX_H295R_ESTRADIOL	Estradiol	"4'-Acetylbiphenyl"	"92-91-1"	lower	100.0	mM	"10Jun2015.Plate.22"	3	6	t	1	33.33333333	0.09
CEETOX_H295R_ESTRADIOL	Estradiol	"4'-Acetylbiphenyl"	"92-91-1"	lower	100.0	mM	"10Jun2015.Plate.22"	3	7	t	1	33.33333333	0.1
CEETOX_H295R_ESTRADIOL	Estradiol	"4'-Acetylbiphenyl"	"92-91-1"	lower	100.0	mM	"10Jun2015.Plate.22"	2	7	t	1	100.0	0.12
CEETOX_H295R_ESTRADIOL	Estradiol	"4'-Acetylbiphenyl"	"92-91-1"	lower	100.0	mM	"03Sep2014.Plate.3"	2	5	t	1	100.0	1.91
CEETOX_H295R_ESTRADIOL	Estradiol	"4'-Acetylbiphenyl"	"92-91-1"	lower	100.0	mM	"10Jun2015.Plate.22"	2	6	t	1	100.0	0.12
CEETOX_H295R_ESTRADIOL	Estradiol	"4'-Acetylbiphenyl"	"92-91-1"	lower	100.0	mM	"03Sep2014.Plate.3"	2	4	t	1	100.0	2.02
CEETOX_H295R_ESTRADIOL	Estradiol	"5-(2-Chloro-4-(trifluoromethyl)phenoxy)-2-nitrobenzoic acid"	"50594-66-6"	higher	100.0	mM	"20130320.Plate.5"	7	8	t	1	0.411522634	0.178
CEETOX_H295R_ESTRADIOL	Estradiol	"5-(2-Chloro-4-(trifluoromethyl)phenoxy)-2-nitrobenzoic acid"	"50594-66-6"	higher	100.0	mM	"20130320.Plate.5"	7	9	t	1	0.411522634	0.18
CEETOX_H295R_ESTRADIOL	Estradiol	"5-(2-Chloro-4-(trifluoromethyl)phenoxy)-2-nitrobenzoic acid"	"50594-66-6"	higher	100.0	mM	"20130320.Plate.5"	6	8	t	1	1.234567901	0.256
CEETOX_H295R_ESTRADIOL	Estradiol	"5-(2-Chloro-4-(trifluoromethyl)phenoxy)-2-nitrobenzoic acid"	"50594-66-6"	higher	100.0	mM	"20130320.Plate.5"	6	9	t	1	1.234567901	0.146
CEETOX_H295R_ESTRADIOL	Estradiol	"5-(2-Chloro-4-(trifluoromethyl)phenoxy)-2-nitrobenzoic acid"	"50594-66-6"	higher	100.0	mM	"20130320.Plate.5"	5	9	t	1	3.703703704	0.201
CEETOX_H295R_ESTRADIOL	Estradiol	"5-(2-Chloro-4-(trifluoromethyl)phenoxy)-2-nitrobenzoic acid"	"50594-66-6"	higher	100.0	mM	"20130320.Plate.5"	5	8	t	1	3.703703704	0.176
CEETOX_H295R_ESTRADIOL	Estradiol	"5-(2-Chloro-4-(trifluoromethyl)phenoxy)-2-nitrobenzoic acid"	"50594-66-6"	higher	100.0	mM	"20130320.Plate.5"	4	9	t	1	11.11111111	0.175
CEETOX_H295R_ESTRADIOL	Estradiol	"5-(2-Chloro-4-(trifluoromethyl)phenoxy)-2-nitrobenzoic acid"	"50594-66-6"	higher	100.0	mM	"20130320.Plate.5"	4	8	t	1	11.11111111	0.202
CEETOX_H295R_ESTRADIOL	Estradiol	"5-(2-Chloro-4-(trifluoromethyl)phenoxy)-2-nitrobenzoic acid"	"50594-66-6"	higher	100.0	mM	"20130320.Plate.5"	3	8	t	1	33.33333333	0.228
CEETOX_H295R_ESTRADIOL	Estradiol	"5-(2-Chloro-4-(trifluoromethyl)phenoxy)-2-nitrobenzoic acid"	"50594-66-6"	higher	100.0	mM	"20130320.Plate.5"	3	9	t	1	33.33333333	0.148
CEETOX_H295R_ESTRADIOL	Estradiol	"5-(2-Chloro-4-(trifluoromethyl)phenoxy)-2-nitrobenzoic acid"	"50594-66-6"	higher	100.0	mM	"20130320.Plate.5"	2	9	t	1	100.0	0.129
CEETOX_H295R_ESTRADIOL	Estradiol	"5-(2-Chloro-4-(trifluoromethyl)phenoxy)-2-nitrobenzoic acid"	"50594-66-6"	higher	100.0	mM	"20130320.Plate.5"	2	8	t	1	100.0	0.151
CEETOX_H295R_ESTRADIOL	Estradiol	"5-Amino-2-methylphenol"	"2835-95-2"	intermediate	99.9000015258789	mM	"02Apr2014.Plate.21"	7	8	t	1	0.411111111	0.56
CEETOX_H295R_ESTRADIOL	Estradiol	"5-Amino-2-methylphenol"	"2835-95-2"	intermediate	99.9000015258789	mM	"02Apr2014.Plate.21"	7	9	t	1	0.411111111	0.5
CEETOX_H295R_ESTRADIOL	Estradiol	"5-Amino-2-methylphenol"	"2835-95-2"	intermediate	99.9000015258789	mM	"02Apr2014.Plate.21"	6	8	t	1	1.233333333	0.64
CEETOX_H295R_ESTRADIOL	Estradiol	"5-Amino-2-methylphenol"	"2835-95-2"	intermediate	99.9000015258789	mM	"02Apr2014.Plate.21"	6	9	t	1	1.233333333	0.62
CEETOX_H295R_ESTRADIOL	Estradiol	"5-Amino-2-methylphenol"	"2835-95-2"	intermediate	99.9000015258789	mM	"02Apr2014.Plate.21"	5	9	t	1	3.7	0.64
CEETOX_H295R_ESTRADIOL	Estradiol	"5-Amino-2-methylphenol"	"2835-95-2"	intermediate	99.9000015258789	mM	"02Apr2014.Plate.21"	5	8	t	1	3.7	0.66
CEETOX_H295R_ESTRADIOL	Estradiol	"5-Amino-2-methylphenol"	"2835-95-2"	intermediate	99.9000015258789	mM	"02Apr2014.Plate.21"	4	8	t	1	11.1	0.72
CEETOX_H295R_ESTRADIOL	Estradiol	"5-Amino-2-methylphenol"	"2835-95-2"	intermediate	99.9000015258789	mM	"02Apr2014.Plate.21"	4	9	t	1	11.1	0.83
CEETOX_H295R_ESTRADIOL	Estradiol	"5-Amino-2-methylphenol"	"2835-95-2"	intermediate	99.9000015258789	mM	"02Apr2014.Plate.21"	3	9	t	1	33.3	1.03
CEETOX_H295R_ESTRADIOL	Estradiol	"5-Amino-2-methylphenol"	"2835-95-2"	intermediate	99.9000015258789	mM	"02Apr2014.Plate.21"	3	8	t	1	33.3	0.84
CEETOX_H295R_ESTRADIOL	Estradiol	"5-Amino-2-methylphenol"	"2835-95-2"	intermediate	99.9000015258789	mM	"02Apr2014.Plate.21"	2	8	t	1	99.9	1.63
CEETOX_H295R_ESTRADIOL	Estradiol	"5-Amino-2-methylphenol"	"2835-95-2"	intermediate	99.9000015258789	mM	"02Apr2014.Plate.21"	2	9	t	1	99.9	1.55
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	"5,7-Dimethoxy-2H-chromen-2-one"	"487-06-9"	lower	100.0	mM	"04112017.Plate.18"	7	7	t	1	0.412	0.27
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	"5,7-Dimethoxy-2H-chromen-2-one"	"487-06-9"	lower	100.0	mM	"04112017.Plate.18"	7	6	t	1	0.412	0.31
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	"5,7-Dimethoxy-2H-chromen-2-one"	"487-06-9"	lower	100.0	mM	"04112017.Plate.18"	6	6	t	1	1.235	0.34
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	"5,7-Dimethoxy-2H-chromen-2-one"	"487-06-9"	lower	100.0	mM	"04112017.Plate.18"	6	7	t	1	1.235	0.36
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	"5,7-Dimethoxy-2H-chromen-2-one"	"487-06-9"	lower	100.0	mM	"04112017.Plate.18"	5	7	t	1	3.704	0.39
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	"5,7-Dimethoxy-2H-chromen-2-one"	"487-06-9"	lower	100.0	mM	"04112017.Plate.18"	5	6	t	1	3.704	0.37
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	"5,7-Dimethoxy-2H-chromen-2-one"	"487-06-9"	lower	100.0	mM	"04112017.Plate.18"	4	7	t	1	11.111	0.41
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	"5,7-Dimethoxy-2H-chromen-2-one"	"487-06-9"	lower	100.0	mM	"04112017.Plate.18"	4	6	t	1	11.111	0.34
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	"5,7-Dimethoxy-2H-chromen-2-one"	"487-06-9"	lower	100.0	mM	"04112017.Plate.18"	3	7	t	1	33.333	0.48
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	"5,7-Dimethoxy-2H-chromen-2-one"	"487-06-9"	lower	100.0	mM	"04112017.Plate.18"	3	6	t	1	33.333	0.49
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	"5,7-Dimethoxy-2H-chromen-2-one"	"487-06-9"	lower	100.0	mM	"04112017.Plate.18"	2	6	t	1	100.0	0.42
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	"5,7-Dimethoxy-2H-chromen-2-one"	"487-06-9"	lower	100.0	mM	"04112017.Plate.18"	2	7	t	1	100.0	0.51
CEETOX_H295R_ESTRADIOL	Estradiol	"6-Methoxy-2-benzothiazolamine"	"1747-60-0"	intermediate	100.0	mM	"10Jun2015.Plate.41"	7	7	t	1	0.411522634	0.15
CEETOX_H295R_ESTRADIOL	Estradiol	"6-Methoxy-2-benzothiazolamine"	"1747-60-0"	intermediate	100.0	mM	"03Sep2014.Plate.21"	7	8	t	1	0.411522634	1.2
CEETOX_H295R_ESTRADIOL	Estradiol	"6-Methoxy-2-benzothiazolamine"	"1747-60-0"	intermediate	100.0	mM	"10Jun2015.Plate.41"	7	6	t	1	0.411522634	0.18
CEETOX_H295R_ESTRADIOL	Estradiol	"6-Methoxy-2-benzothiazolamine"	"1747-60-0"	intermediate	100.0	mM	"03Sep2014.Plate.21"	7	9	t	1	0.411522634	1.08
